enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16071,city_128,0.527,Male,Has relevent experience,Part time course,Graduate,STEM,7,500-999,Pvt Ltd,1,20,1.0
19912,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Funded Startup,1,134,0.0
7757,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,3,,,1,198,0.0
17784,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,204,0.0
32872,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,102,0.0
4733,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,4,96,0.0
26879,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,12,,,3,150,1.0
17640,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,46,0.0
20740,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,,2,64,1.0
25588,city_165,0.903,Male,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,54,0.0
12986,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,2,16,0.0
2051,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,,41,1.0
6646,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,26,0.0
27157,city_10,0.895,Male,Has relevent experience,Full time course,High School,,7,,,1,36,0.0
33172,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,7,,Pvt Ltd,2,65,0.0
7460,city_141,0.763,,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Pvt Ltd,1,56,0.0
8830,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,30,0.0
1877,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,45,0.0
27315,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,68,0.0
2874,city_41,0.8270000000000001,,Has relevent experience,Part time course,Masters,,18,10000+,Pvt Ltd,>4,49,1.0
5287,city_107,0.518,,No relevent experience,Full time course,Masters,STEM,8,,Pvt Ltd,never,6,1.0
28909,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,<1,100-500,Pvt Ltd,1,76,0.0
14947,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,21,0.0
3599,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,Public Sector,3,80,0.0
7172,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,,,>4,25,1.0
17003,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,78,0.0
10687,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,14,0.0
6091,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,152,0.0
786,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,94,1.0
21180,city_99,0.915,Male,No relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,never,28,0.0
20458,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Early Stage Startup,1,15,1.0
21622,city_21,0.624,,Has relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,1,107,1.0
31719,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,2,100,0.0
10838,city_93,0.865,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,<10,Pvt Ltd,never,57,0.0
18246,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,never,89,1.0
11685,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,1,40,0.0
28480,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,56,0.0
4031,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,18,50-99,Pvt Ltd,>4,66,0.0
25120,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,never,12,0.0
20149,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,4,100-500,,,78,1.0
3789,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,55,0.0
27092,city_114,0.9259999999999999,Female,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,4,28,0.0
25299,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,64,0.0
1659,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,32,0.0
117,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,117,0.0
1752,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,28,0.0
726,city_98,0.9490000000000001,,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Pvt Ltd,4,35,0.0
9653,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,66,0.0
7326,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,8,1.0
27197,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,210,0.0
25078,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,39,0.0
11683,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,10,,Other,,12,0.0
23586,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,37,0.0
1958,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,114,1.0
28104,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,2,82,0.0
1665,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,10/49,Early Stage Startup,1,110,0.0
17649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,28,0.0
9220,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,Business Degree,19,1000-4999,Pvt Ltd,never,188,0.0
6472,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,109,1.0
4140,city_93,0.865,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,never,156,0.0
8870,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,never,96,0.0
32903,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,15,0.0
18548,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Early Stage Startup,never,98,0.0
17569,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,4,38,0.0
19255,city_48,0.493,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,1,18,1.0
23147,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,3,90,1.0
26037,city_73,0.754,Female,Has relevent experience,Full time course,Graduate,STEM,6,,,1,25,1.0
2920,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,153,0.0
21551,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,41,0.0
1700,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,54,0.0
17296,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Early Stage Startup,never,23,0.0
31087,city_61,0.9129999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,4,9,0.0
16136,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,43,0.0
7372,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,82,0.0
16701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,29,0.0
30011,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,48,0.0
3229,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,10,1.0
5322,city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,158,0.0
28217,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,107,1.0
14149,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,32,1.0
1954,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,218,0.0
4400,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,43,0.0
27803,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,NGO,1,40,0.0
18765,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,10,100-500,Pvt Ltd,2,72,0.0
28445,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,31,1.0
4537,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,250,1.0
17436,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,34,0.0
29306,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,,2,14,0.0
15512,city_21,0.624,,No relevent experience,no_enrollment,High School,,6,,,>4,17,1.0
8678,city_134,0.698,,No relevent experience,Full time course,High School,,3,10000+,Public Sector,1,35,0.0
16600,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,,>4,106,0.0
17907,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,90,0.0
15143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,1,18,0.0
1277,city_28,0.9390000000000001,,No relevent experience,no_enrollment,High School,,4,,Pvt Ltd,never,43,0.0
14135,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,2,,,,28,1.0
26027,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,2,27,0.0
20818,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,145,0.0
484,city_40,0.7759999999999999,Male,No relevent experience,Full time course,High School,,3,,Pvt Ltd,never,22,0.0
3108,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,43,0.0
27020,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,17,10000+,Pvt Ltd,>4,43,0.0
13581,city_134,0.698,,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,3,52,0.0
10849,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,167,0.0
17273,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,3,18,0.0
29602,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Pvt Ltd,1,128,0.0
26833,city_90,0.698,,No relevent experience,no_enrollment,Masters,STEM,1,10/49,Pvt Ltd,1,47,0.0
21431,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,3,39,1.0
14416,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Early Stage Startup,never,58,0.0
27599,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,4,62,0.0
6101,city_23,0.899,Male,Has relevent experience,Part time course,,,7,1000-4999,,1,42,0.0
19886,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,9,,,1,98,1.0
31436,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,3,72,0.0
28780,city_67,0.855,Male,No relevent experience,no_enrollment,Graduate,Humanities,20,,,1,17,0.0
15186,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,never,218,0.0
17242,city_128,0.527,,No relevent experience,no_enrollment,High School,,<1,,,never,55,0.0
23093,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,Other,>20,,,>4,4,0.0
33154,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,,never,148,1.0
2369,city_28,0.9390000000000001,Male,No relevent experience,Full time course,Masters,STEM,10,50-99,Public Sector,2,61,0.0
27168,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,High School,,17,50-99,Funded Startup,1,71,0.0
9658,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,,19,1000-4999,Pvt Ltd,>4,122,0.0
7992,city_143,0.74,Male,No relevent experience,no_enrollment,High School,,5,,,never,24,0.0
3777,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,52,0.0
27324,city_103,0.92,Female,Has relevent experience,,Graduate,STEM,13,,,4,52,1.0
11318,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,8,0.0
25692,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,>4,6,0.0
20703,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,9,1000-4999,Pvt Ltd,1,80,0.0
27452,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,10,,,1,21,1.0
11034,city_152,0.698,Male,No relevent experience,no_enrollment,High School,,1,,,never,73,0.0
17828,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,4,,,1,55,1.0
29651,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,5,<10,Pvt Ltd,1,7,0.0
3955,city_16,0.91,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,108,0.0
31029,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,34,0.0
9817,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,never,21,0.0
15163,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,28,0.0
11718,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,,6,<10,Pvt Ltd,3,72,0.0
15526,city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,15,500-999,,never,74,0.0
20015,city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,13,50-99,Public Sector,2,21,0.0
24203,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,6,1.0
26567,city_13,0.8270000000000001,Male,Has relevent experience,Part time course,High School,,9,100-500,Pvt Ltd,1,31,0.0
18435,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,High School,,3,,,1,80,1.0
190,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,3,,,1,38,0.0
14006,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,56,1.0
26156,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,3,102,0.0
7607,city_101,0.5579999999999999,Male,Has relevent experience,Part time course,High School,,6,10/49,Pvt Ltd,1,50,1.0
13849,city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,78,0.0
1773,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,,35,0.0
30897,city_90,0.698,,Has relevent experience,Part time course,Graduate,STEM,<1,50-99,NGO,4,104,0.0
1475,city_21,0.624,,No relevent experience,Full time course,High School,,6,,Pvt Ltd,never,184,0.0
6750,city_23,0.899,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,2,120,0.0
17577,city_65,0.802,Male,Has relevent experience,,Graduate,STEM,8,50-99,Pvt Ltd,1,59,0.0
28062,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,20,0.0
12187,city_114,0.9259999999999999,,Has relevent experience,Part time course,Masters,STEM,18,,,1,47,0.0
23137,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Public Sector,2,24,1.0
30747,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,1,32,1.0
19345,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,,,2,7,1.0
31829,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,1,77,0.0
23531,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,190,0.0
15690,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,62,0.0
19362,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,26,0.0
30822,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,64,0.0
16776,city_16,0.91,,No relevent experience,,,,<1,,,2,111,0.0
3387,city_46,0.762,Male,Has relevent experience,Full time course,High School,,2,<10,Funded Startup,2,36,0.0
20908,city_61,0.9129999999999999,,No relevent experience,Full time course,Masters,STEM,13,5000-9999,Public Sector,2,6,0.0
26091,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,184,0.0
5948,city_74,0.579,,No relevent experience,Full time course,Graduate,STEM,>20,,,never,214,0.0
32755,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,>4,59,1.0
29229,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,1,61,1.0
231,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,,1,52,1.0
28357,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,,4,,,never,28,0.0
17799,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,,10000+,,,64,0.0
14338,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,,,3,110,0.0
26428,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Early Stage Startup,never,20,0.0
23479,city_89,0.925,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,132,1.0
2414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,never,45,1.0
8340,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Funded Startup,1,91,0.0
26814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,>4,86,0.0
13881,city_59,0.775,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,37,0.0
18943,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,64,0.0
4276,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,2,10000+,Pvt Ltd,1,92,0.0
6082,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,52,0.0
10876,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,67,0.0
13389,city_138,0.836,,Has relevent experience,no_enrollment,Masters,No Major,7,50-99,Pvt Ltd,2,17,0.0
30990,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,104,1.0
16069,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Public Sector,1,38,0.0
13634,city_91,0.691,Male,No relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,86,0.0
30144,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,158,0.0
6423,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,42,0.0
8518,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,,,1,39,0.0
19429,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,never,6,0.0
19250,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,500-999,Pvt Ltd,1,50,0.0
27408,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,43,0.0
